prefixes;name;memberId
10.37546;The Japan Association for Language Teaching (JALT);23641
10.37336;Institute of Nuclear Medicine and Diagnostic Radiology of the National Academy of Medical Sciences of Ukraine;23646
10.37338;Politeknik Jambi;23647
10.37342;Social Welfare Policy and Practice;23648
10.37341;Poltekkes Kemenkes Surakarta;23649
10.37340;Musyawarah Guru Teknik Otomotif Jawa Timur;23650
10.37337;Akbid Pelamonia Makassar;23651
10.37339;Politeknik Dharma Patria Kebumen;23652
10.37345;Facultad de Medicina de la Universidad Francisco Marroquin;23654
10.37344;TALIM: JOURNAL OF EDUCATION IN MUSLIM SOCIETIES AND COMMUNITIES, Onder Akademi;23655
10.37462;SU2 Foundation;23656
10.37418;Union of Researchers of Macedonia;23657
10.37423;Editora Conhecimento Livre;23658
10.51742;Universitas Karimun;23659
10.37558;Grupo Espanol del International Institute of Conservation;23660
10.37419;Texas A and M University School of Law;23661
10.37707;Nuffield Department of Surgical Sciences;23664
10.37463;Sociedad Peruana de Medicina Intensiva;23665
10.37346;Corte de Constitucionalidad de Guatemala;23666
10.46888;Badan Perencanaan Pembangunan Penelitian Pembangunan Daerah Provinsi Nusa Tenggara Timur;23668
10.37347;Tunisian Journal of Philosophical Studies;23669
10.37351;Asociacion Andaluza de Cirujanos (ASAC);23672
10.37352;Sociedad Andaluza de Patologia Digestiva (SAPD);23673
10.37380;Adhou Communications AB;23675
10.37550;Thu Dau Mot University;23677
10.51481;Colegio de Medicos y Cirujanos de Costa Rica;23680
10.37549;Anderson Publishing, Ltd.;23686
10.37499;JSC Vitae Litera;23688
10.37431;Instituto Superior Tecnologico Ruminahui;23689
10.37370;Raizes Revista de Ciencias Sociais e Economicas;23690
10.37365;Sekolah Tinggi Manajemen Informatika dan Komputer (STMIK) Widuri;23691
10.37364;Sekolah Tinggi Teologi Injili dan Kejuruan (STTIK) Kupang;23692
10.37362;Stikes Panrita Husada Bulukumba;23693
10.37369;Institut Teknologi Medan;23694
10.37368;Sekolah Tinggi Theologia Abdiel;23695
10.37363;Babali Health;23696
10.37367;Politeknik Perkeretaapian Indonesia Madiun;23697
10.37366;LPPM Universitas Pelita Bangsa;23698
10.37371;Kozbeszerzesi Ertesito Plusz;23700
10.37372;Magyar Rendeszettudomanyi Tarsasag;23701
10.37373;LPPMPK - Sekolah Tinggi Teknologi Muhammadiyah Cileungsi;23702
10.36137;Railway Research Institute;23704
10.37464;Australian Nursing and Midwifery Federation;23705
10.37519;Armando Dado Editore SA;23706
10.37374;Public Law;23707
10.37376;University of Benghazi;23708
10.37375;Sirte University;23709
10.37377;University of Ez-Zitouna;23710
10.37512;Kenya Institute of Food Science and Technology;23711
10.35489;Blavatnik School of Government, University of Oxford;23712
10.37379;The Korean Society Of Illustration Research;23715
10.37386;Altai State Pedagogical University;23720
10.37385;Yayasan Riset dan Pengembangan Intelektual;23721
10.37518;Universidad Nacional Autonoma de Chota;23722
10.37460;Journal of Political Administrative and Local Studies;23724
10.37420;Mason Publish Group;23725
10.55509, 10.37417;Marcial Pons Ediciones;23726
10.37513;Cornell University Library;23729
10.37547;The USA Journals;23730
10.37501;Soil Science Society of Poland;23731
10.46478;EScholar Publication Services;23732
10.37389;ABEI Journal;23733
10.37388;Revista Construcao Psicopedagogica;23734
10.37390;AVANCA CINEMA , Cine-Clube de Avanca;23735
10.37747;"CO LTD &quot;EXPO-BIOHIM-TEXNOLOGIES&quot;";23738
10.37866;Metis Presses SARL;23739
10.37421;Hilaris SRL;23741
10.37527, 10.54624;Sociedad Latinoamericana de Nutricion;23742
10.37944;Institute of Defense Acquisition Program;23743
10.37535;LSPR Communication and Business Institute;23746
10.46409;University of St. Augustine for Health Sciences Library;23747
10.46428;Earl K. Long Library, University of New Orleans;23748
10.37397;STDI Imam Syafi'i Jember;23749
10.37396;Asosiasi Prakarsa Indonesia Cerdas (APIC);23750
10.37578;Iowa State University Extension and Outreach;23751
10.37399;Russian State University of Justice;23752
10.37400;Editions BHMS;23753
10.37401;Masarat Journal;23754
10.37403;Sekolah Tinggi Ilmu Ekonomi Sultan Agung;23756
10.37406;State Agrarian and Engineering University in Podilya;23757
10.37402;LPPM Akademi Kebidanan Harapan Ibu Pekalongan;23758
10.37405;Academy of Economic Sciences of Ukraine;23759
10.37404;Muqabasat Journal;23760
10.37410;Comitetul National Roman al Consiliului Mondial al Energiei;23761
10.37413;STIKes Insan Cendekia Husada Bojonegoro;23762
10.37409;The Korean Association for the Social Studies;23763
10.37414;Scientific Production Company Doza, Ltd;23764
10.37407;Korea Real Estate Society;23766
10.37408;Korean Society for Leisure Sciences;23767
10.37412;Institut Teknologi Yogyakarta;23768
10.37551;Sociedad Espanola de Enfermeria Nefrologica;23769
10.37605;Women University Mardan;23770
10.37559;United Nations Institute for Disarmament Research;23771
10.37570;Geological Society of Denmark;23772
10.37713;European Federation of Societies for Ultrasound in Medicine and Biology;23773
10.37718;Svenska Arkeologiska Samfundet;23774
10.37966;KIU, Sri Lanka;23775
10.37433;Advancements in Agricultural Development, Inc.;23776
10.37572;Editora Artemis;23781
10.37429, 10.54639;Universitas Kristen Indonesia Maluku;23782
10.37430;Journal Educational of Nursing based at Akademi Keperawatan RSPAD Gatot Soebroto Jakarta;23783
10.37520;National Museum, Czech Republic;23785
10.37517;Australian Council for Educational Research;23786
10.37427;University of Zagreb, Faculty of Science, Department of Biology;23789
10.37473;Rescognito, Inc.;23793
10.37424;STMIK IM;23795
10.37428;Pasupati, Sekolah Tinggi Agama Hindu Dharma Nusantara Jakarta;23796
10.37898;Association for Spiritual Psychology and Counseling;23797
10.37515;Scientifica Press;23801
10.37811;Asociacion Latinoamericana para el Avance de la Ciencia;23803
10.37434;International Association Welding;23805
10.37436;Kharkiv Medical Society;23808
10.37439;Dewan Riset DKI Jakarta;23809
10.37442;All-Russian Dairy Research Institute;23810
10.37440;Center for European Social Law Implementation Issues;23811
10.37443;Federal State Autonomous Scientific Institution - Scientific Research Institute of the Bakery Industry;23812
10.37437;The Institute for the Study of Science of the Russian Academy of Sciences - ISS RAS;23814
10.37444;Revista Educacao, Psicologia e Interfaces;23815
10.37446;Journal of Innovative Agriculture;23816
10.37445;Institute of Archaeology, National Academy of Sciences of Ukraine;23817
10.37450;Hallinnon tutkimus;23818
10.37448;Diakonian tutkimus;23819
10.37454;Tutkimus ja kritiikki;23820
10.37456;Tyovaentutkimuksen Vuosikirja;23821
10.37447;Budkavlen;23822
10.37526;American Nephrology Nurses Association;23823
10.37451;Kuntoutus;23824
10.37449;Ennen ja nyt;23825
10.37453;Trio;23826
10.37455;Tyoelaman tutkimus;23827
10.37457;Architectural Research in Finland;23828
10.37452;Politiikka;23829
10.37521;Pharmaceutical and Healthcare Sciences Society (PHSS);23831
10.37534;B.P. Publishing;23832
10.37514;The WAC Clearinghouse;23835
10.37761;Sociedad Quimica del Peru;23836
10.37459;STIT Aqidah Usymuni Sumenep;23838
10.37458;St. George Association;23839
10.37757;Medical Education Cooperation with Cuba;23840
10.53634;GRF Publishers Pty Ltd;23841
10.37608;Hospital General Docente Ambato;23845
10.37705;Cracow University of Technology;23846
10.37553;Oxygenlink Publishing Company Limited;23847
10.37554;INIESTARES. S.A.U.;23848
10.37709;Koninklijk Nederlands Geologisch Mijnbouwkundig Genootschap;23849
10.37575;Scientific Journal of King Faisal University;23850
10.37465;Sekolah Tinggi Teologi Kristus Alfa Omega;23851
10.37468;Strategy of the Future;23853
10.37466;School of Dentistry, Faculty of Medicine, Udayana University;23854
10.37469;Autonomous non-profit scientific and medical organization - Questions of Oncology;23855
10.37471;Jurnal Pendidikan Modern, STKIP Modern Ngawi;23856
10.37470;STIE Widya Manggala;23857
10.37472;National Academy of Educational Sciences of Ukraine;23858
10.37611;Instituto Superior Tecnologico Bolivariano de Tecnologia;23867
10.37552;Prodiko;23868
10.38124;International Journal of Innovative Science and Research Technology;23876
10.37523;Samara Law Institute of the Federal Penitentiary Service of Russia;23878
10.37609, 10.52818, 10.52309;Academician Publishing;23880
10.37625;University of New Haven - College of Business;23883
10.37576;Three Quays Publishing;23886
10.37569;Dalat University;23888
10.3974;Editorial Office of Journal of Global Change Data and Discovery;23890
10.37490;Pskov State University;23891
10.37482;M.V. Lomonosov Northern (Arctic) Federal University;23894
10.32015;DOBA Business School;23896
10.37571;Universite du Quebec a Montreal - Departement de Didactique;23898
10.37522;Vilnius Academy of Arts;23899
10.37590;Association for Biology Laboratory Education;23901
10.37492;Ethnosphere;23902
10.37494, 10.37495, 10.37493;North Caucasus Federal University;23903
10.37548;Silabas y Desafios;23905
10.37544;VDI Fachmedien GmbH and Co. KG;23906
10.37491;Leonid Yuzkov Khmelnytskyi University of Management and Law;23907
10.46608;University Bordeaux Montaigne;23908
10.37497;Editora Alumniin;23910
10.37496;Revista Brasileira de Zootecnia;23911
10.37502;Amanxo Publication;23912
10.37483;Journal of Comprehensive Pharmacy;23913
10.37478;Lembaga Penelitian dan Pengabdian Masyarakat Universitas Flores;23914
10.37488;Journal of Economic and Financial Studies;23916
10.37511;Fundacion Universitaria Los Libertadores;23917
10.37480;STIK Sint Carolus;23918
10.37477;Universitas Katolik Darma Cendika;23921
10.37507, 10.37504;Universitas Wijaya Putra;23923
10.37508;Revista Convergencia Lusiada;23925
10.37505;Jurnal Aksa, Sekolah Tinggi Seni Rupa dan Desain (STSRD) VISI;23926
10.55302, 10.53582, 10.37509, 10.37834, 10.51466, 10.37620, 10.37510, 10.54865, 10.46733;University Ss. Cyril and Methodius in Skopje;23927
10.37489;Publishing House OKI;23928
10.37484;Akademi Komunitas Manajemen Perhotelan Indonesia;23929
10.37487;BASSIRA Center for Research, Consulting and Learning Services;23931
10.37485;Stroganov Moscow State Academy of Design and Applied Arts;23934
10.37486;Sociedade Entomologica do Brasil;23935
10.37479;Economic Faculty, Gorontalo State University;23936
10.37476;Sekolah Tinggi Ilmu Ekonomi (STIE) Nobel Indonesia;23937
10.37503;Institute of Biotechnology and Bioindustry, Korea National University of Transportation;23938
10.37481;Sekolah Menengah Kejuruan (SMK) Pustek;23939
10.37498;Institute of Humanities, Keimyung University;23940
10.52829;Balai Pelestarian Nilai Budaya Yogyakarta;23943
10.37763;Pulp and Paper Research Institute;23945
10.38033;RILALE UAC;23946
10.37744;Uganda Christian University;23949
10.37607;The Gathering of Healthcare Simulation Technology Specialists Inc;23950
10.37529;Extempore;23951
10.37525;Pusat Pengembangan Sumber Daya Manusia Minyak dan Gas Bumi;23952
10.37530;Pusat Studi Pendidikan dan Kreativitas Anak Purwokerto;23953
10.37531;Sekolah Tinggi Ilmu Ekonomi Amkop Makassar;23954
10.37524;The Institute of Classical Studies of Korea;23955
10.37539;HNRI National Development;23957
10.37773;Indian Society for Ecological Economics (INSEE);23958
10.37665;Surface Mount Technology Association;23959
10.37708;Southwest University Neofit Rilski;23962
10.37538;Joint Stock Company Research Center of Construction;23964
10.37533;Centro Universitario de Sur-Oriente;23966
10.51792;Universitas Selamat Sri;24089
10.51441;University of Health Sciences Lahore;24090
10.37800;MedMedia Kazakhstan;24091
10.37579;Ordem Iniciatica do Cruzeiro Divino;24092
10.37667;Infomed-Verlags AG;24093
10.37610;Asociacion para el Desarrollo de la Ingenieria de Organizacion;24094
10.37626;WTM-Verlag;24095
10.37543;Centro Interdisciplinario de Ciencias Marinas;24097
10.37541;LLDIKTI Wilayah IX Sulawesi;24098
10.53903;Asociacion Colombiana de Radiologia;24393
10.37555;National Dendrological Park - Sofiyivka;24434
10.37556;SZIC University of Peshawar;24435
10.37557;Global Journal of Public Health Medicine;24436
10.37788;Innovative University of Eurasia;24437
10.37528;University of Belgrade - Faculty of Transport and Traffic Engineering;24438
10.37746;National Autonomous University of Mexico - Acatlan School of Higher Education;24443
10.37562;Korean Society of Applied Science for Health and Beauty Culture;24444
10.37560;Matematichki Bilten, Union of Mathematicians of Macedonia;24445
10.37563;Institute of Cultural Heritage Conservation Sciences Kongju National University;24446
10.37561;Korean Social Studies Association;24447
10.37719, 10.57106;San Beda University;24448
10.37566;The National School of Judges of Ukraine;24449
10.37767;Fundacion Universidad Pascal;24450
10.37564;ANO Editorial The Journal of Secondary Vocational;24451
10.37565;Korea Center for Public Choice Study;24452
10.30935;Bastas Publications;24457
10.37666;Fundacion Weber;24462
10.38201;South African National Biodiversity Institute;24465
10.37762;Gandhara University;24467
10.37582;Dankook University Institute for Convergence Society (DICS);24468
10.37577;Universitas Insan Cendekia Mandiri (UICM);24469
10.37583;GERDER-Germanistler Dernegi;24470
10.37574;Leningrad Research Institute for Agricultural Science - BELOGORKA;24471
10.37580;Society for Sugarcane Research and Development;24472
10.37581;The Korea Forest Bioenergy;24473
10.37589;Samarkand State Institute of Foreign Languages;24475
10.37585;Revista Higiene Alimentar;24476
10.37586;Autonomous non-profit organization-Society of Specialists in the Field Innovative Medical Technology;24477
10.37668;Spanish Society for the Study of Popular Culture (SELICUP);24483
10.37979;Escuela de Formacion de Infanteria de Marina;24484
10.46221;Nurture Science Publishing Group;24485
10.37597;African Journal for Physical Activity and Health Sciences, Tshwane University of Technology;24486
10.37595;Sekolah Tinggi Manajemen Informatika and Komputer (STMIK) LIKMI;24488
10.37567;Institut Agama Islam Sultan Muhammad Syafiuddin Sambas;24489
10.47126;North South University;24490
10.37703;CEFPACS Consulting Limited;24491
10.37765;Managed Care and Healthcare Communications, LLC;24492
10.37720;Cosmology Science Publishers;24493
10.37808;Southern Public Administration Education Foundation;24494
10.37801;Southeast Asian Regional Center for Graduate Study and Research in Agriculture (SEARCA);24497
10.37766;International Platform of Registered Systematic Review and Meta-analysis Protocols (INPLASY);24498
10.37764;The Nelson-Atkins Museum of Art;24499
10.37706;BAZNAS Center of Strategic Studies;24504
10.37715;Universitas Ciputra Surabaya;24506
10.37600;Jurnal Ekonomi Dan Bisnis dan Jurnal Teknik Informasi Dan Komputer, Politeknik Bisnis Indonesia;24507
10.37604;Research Center for Biology-LIPI;24509
10.37606;Sekolah Tinggi Ilmu Administrasi Bina Taruna Gorontalo;24510
10.37601;Politeknik Sawunggalih Aji;24511
10.37613;Journal of History of Sciences;24513
10.37614;Kola Science Centre;24514
10.37978;Frontier Science Associates;24516
10.37806;Grupo Laceria;24517
10.37684;Centro de Investigacion y Proyectos en Ambiente y Desarrollo (CIPAD);24518
10.37769;Vox. Philosophical Journal;24519
10.37714;Cortical Metrics LLC.;24520
10.38087;Logos University International;24521
10.37622;Research India Publications;24522
